UbicacionID,UbicacionMipsID,EmpresaID,Ubicacion,TipoUbicacion,NombreUbicacion,Latitud,Longitud,Localidad,ProvinciaID,PaisID,ParadaAutorizada
39025,5231,9,TOLUCA,Cliente,FERRERO/ ROCHA/ TOLUCA,0,0,1,-2,4,Si
39026,5232,9,REAL DE LGPE,Cliente,FERRERO/ JOSE ALBERTO GUERRERO/ PUEBLA,0,0,PUEBLA,-2,4,Si
39027,5233,9,MISION DE LOS DOMINICOS ,Cliente,FERRERO / RAMIREZ MUÑIZ JESUS/ CELAYA,0,0,CELAYA,-2,4,Si
39028,5234,9,BLVD. ANDRES SIERRA ,Cliente,FERRERO / BLVD. ANDRES SIERRA ROJAS TUXTLA,0,0,Tuxtla,-2,4,No
39029,5235,9,MAURA ELVIRA MTZ ,Cliente,RYC/ MAQUILA ACATZINGO/ PUEBLA,18.9808,-97.7951,ACATZINGO,-2,4,Si
39032,5236,9,BODEGAS ,Cliente,GALDISA/ BODEGAS 15/ CHALCO,19.2665,-98.8922,LA BOMBA,-2,4,Si
39033,5237,9,SAN JOAQUIN COAPANGO,Cliente,AMSA/ BODEGA TEXCOCO/ EDOMEX,19.5378,-98.8336,TEXCOCO,-2,4,Si
39036,5238,9,Santo Domingo,Cliente,SEGUROS ATLAS/ BODEGAS GOU/ CDMX,19.4774,-99.1949,SANTA CRUZ ACAYUCAN ,-2,4,No
39037,5239,9,PROL. ESPAÑITA,Cliente,SEGUROS ATLAS/ ALMACEN LEON/ GTO.,21.1124,-101.6329,LEON,-2,4,No
39038,5240,9, Chihuahua-Miguel Ahumda,Cliente,SEGUROS ATLAS/ RANCHO AGUA CALIENTE/ CHI.,29.1087,-106.3412,CHIHUAHUA,-2,4,No
39039,5241,9,Industrial Alta Tensión,Cliente,SEGUROS ATLAS/ COMPLEJO INDUSTRIAL/ CHI.,28.6545,-106.125,CHIHUAHUA,-2,4,No
39040,5242,9,AMAPOLA,Cliente,CONAGRA/ DISTR. ROCHA TULA PACHUCA/ GDL.,20.6536,-103.3412,LA AURORA ,-2,4,No
39041,5243,9,JAMES WATT,Cliente,EXPEDITORS/ STERIGENICS/ EDOMEX,19.6586,-99.1886,CUAUTITLAN IZCALLI ,-2,4,Si
39042,5244,9,VALLES DE L PARAISO ,Cliente,EXPEDITORS/ TRANSPORTES MARVA/ NVO. LAREDO,27.4124,-99.525,NUEVO LAREDO ,-2,4,Si
39047,5245,9,12,Cliente,SEGUROS ATLAS/ CEDIS/ GUADALAJARA,20.6356,-103.3647,ZONA INDUSTRIAL ,-2,4,No
39048,5246,9,San Bartolome,Planta,Planta-BAJA - RECICLADO-/ PLANTA TEXCOCO,19.5374,-98.8335,TEXCOCO,-2,4,No
39049,5247,9,MONZON,Cliente,AMSA/ PLANTA/ IZTAPALAPA,19.3222,-99.0836,CERRO DE LA ESTRELLA ,-2,4,Si
39050,5248,9,Laureles,Cliente,MABE/ PATIOS LOREAM/ EDOMEX,19.7208,-99.1962,TEPOZOTLAN,-2,4,Si
39051,5249,9,Juan N. Álvarez,Cliente,RAGASA/ IMPULSORA SAHUAYO/ ACAPULCO,16.9054,-99.8239,Acapulco,-2,4,Si
39053,5250,9,LAZO,Cliente,EXPEDITORS/ PAM TRANSPORTES/  NUEVO LAREDO,27.4013,-99.5439,Nuevo Laredo,-2,4,Si
39054,5251,9,JORGE JIMENEZ CATU,Cliente,FARMACIAS/ RAMA FARMACEUTICA/ EDOMEX,19.6967,-99.209,CUAUTITLAN IZCALLI,-2,4,Si
39055,5252,9,25 SUR ,Cliente,FARMACIAS/ FARMACIAS SAN PABLO SUCUR/ PUEBLA,19.0465,-98.2206,SANTA CRUZ LOS ANGELES ,-2,4,Si
39058,5253,9,José María Parras,Cliente,AVANTE/ UNIPROMTEX/ CDMX,19.3887,-99.0344,Ciudad de México,-2,4,Si
39068,5254,9,BLVD 16 DE SEP,Cliente,RYC/ CEDIS APIZACO/ TAXCALA,19.4183,-98.145,CENTRO APIZACO ,-2,4,Si
39073,5255,9,Transportistas ,Cliente,AVANTE/ JOHANNA HERNANDEZ TEPA/ IZTAPALAPA,19.3761,-99.0391,Iztapalapa,-2,4,Si
39074,5256,9,Escorpión,Cliente,AVANTE/ JOYNER SPORT INN/ LOS REYES,19.3382,-98.9522,Los Reyes Acaquilpan,-2,4,Si
39076,5257,9,BLVD MIGUEL ALEMAN ,Cliente,AVANTE/ ACAPRINT (XTIL)/ TOLUCA,19.3013,-99.5591,TOLUCA ,-2,4,Si
39077,5258,9,EJE CENTRAL ,Cliente,AVANTE/ ALEJANDRO JUAREZ (TRAVISA)/ CDMX,19.5141,-99.1538,GAM ,-2,4,Si
39078,5259,9,ISIDRO FABELA ,Cliente,AVANTE/ AMERICAN/ EDOMEX,19.1726,-99.4697,SAN ISIDRO TIANGUISTENGO ,-2,4,Si
39079,5260,9,CTO. IND. NTE ,Cliente,AVANTE/ ALITEX/ EDOMEX,19.2985,-99.5379,LERMA ,-2,4,Si
39080,5261,9,HUEHUETOCA-JOROBAS,Cliente,AVANTE/ ARTICULOS/ EDOMEX,19.8259,-99.2345,HUEHUETOCAS,-2,4,Si
39081,5262,9,FFCC NACIONALES ,Cliente,AVANTE/ BEBEELE/ EDOMEX,19.4754,-99.2257,NAUCALPAN ,-2,4,Si
39082,5263,9,Av 3 ,Cliente,AVANTE/ NIJAU CARTAGENA/ EDOMEX,19.6536,-99.1516,Tultitlán de Mariano Escobedo,-2,4,Si
39083,5264,9,ESCAPE,Cliente,AVANTE/ BECKTEL/ CDMX,19.4728,-99.2204,NAUCALPAN ,-2,4,Si
39084,5265,9,EJE CENTRAL ,Cliente,AVANTE/ BONANZA (AUTOLINEAS)/ CDMX,19.5102,-99.1523,NUEVA INDUSTRIAL VALLEJO,-2,4,Si
39085,5266,9,JARDIN HIDALGO ,Cliente,AVANTE/ CANOFIL (LA JOSEFINA)/ HIDALGO,19.905,-99.3429,TEPEJI DEL RIO,-2,4,Si
39086,5267,9,FC ACAMBARO,Cliente,AVANTE/ BONGO (NAUCALPAN)/ CDMX,19.4632,-99.2381,NAUCALPAN ,-2,4,Si
39087,5268,9,MELCHOR OCAMPO,Cliente,AVANTE/ CANOFIL (TEPEJI)/ HIDALGO,19.9197,-99.3401,HIDALGO,-2,4,Si
39088,5269,9,LA LOMA ,Cliente,AVANTE/ CANOFIL (TLALNEPANTLA)/ CDMX,19.5286,-99.2113,TLALNEPANTLA ,-2,4,Si
39089,5270,9,FORJADORES DE PUEBLA ,Cliente,AVANTE/ CHEDRAUI/ PUEBLA,19.0739,-98.2577,INDEPENDENCIA ,-2,4,Si
39090,5271,9,MATILDE VALDEZ,Cliente,AVANTE/ CIRCULAR TEXTIL PEÑON REEGLOBAL/ CDMX,19.4387,-99.0839,CDMX ,-2,4,Si
39091,5272,9,AGUILAS ,Cliente,AVANTE/ CONSORCIO INDS. JYS (AGUILAS)/ EDOMEX,19.6249,-99.2402,CUAUTITLAN IZACLLI ,-2,4,Si
39092,5273,9,MANZANA ,Cliente,AVANTE/ DANTE ADAN/ EDOMEX,19.2218,-98.8183,CHALCO ,-2,4,Si
39093,5274,9,Alessandro Volta ,Cliente,AVANTE/ DREAM PRINT/ EDOMEX,19.6616,-99.1921,CUAUTITLAN IZCALLI ,-2,4,Si
39094,5275,9,ORIENTE ,Cliente,AVANTE/ DYEXSA/ CDMX,19.4067,-99.0759,IZATACALCO ,-2,4,Si
39095,5276,9,CAMINO REAL DE MANZANILLA,Cliente,AVANTE/ EL ROBLE/ PUEBLA,19.0566,-98.1553,PUEBLA ,-2,4,Si
39096,5277,9,TINAJA DE PASTORES,Cliente,AVANTE/ ENDUR (MORO)/ GUANAJUATO,0,0,TINAJA DE PASTORES,-2,4,Si
39097,5278,9,JOSE MARIA ,Cliente,AVANTE/ FABRICAS CHALCO/ EDOMEX,19.5151,-98.8785,TEXCOCO,-2,4,Si
39098,5279,9,MATILDE MARQUEZ ,Cliente,"AVANTE/ ENDUR PEÑON, REEGLOBAL/ CDMX",19.4387,-99.0839,PEÑON DE LOS BAÑOS ,-2,4,Si
39099,5280,9,TLALOC ,Cliente,AVANTE/ FRANCISCO CUEVAS/ ECATEPEC,19.6435,-98.996,ECATEPEC,-2,4,Si
39100,5281,9,CEDROS ,Cliente,AVANTE/ GRACIELA GUZMAN TEPA/ EDOMEX,19.5498,-99.1813,ALVARO OBREGON ,-2,4,Si
39101,5282,9,AVENA,Cliente,AVANTE/ HAWAI RISHON AVENA/ CDMX,19.4016,-99.0964,IZTACALCO ,-2,4,Si
39102,5283,9,CAÑADA,Cliente,AVANTE/ HAWAI RISHON LAGO GUADALUPE/ EDOMEX,19.5796,-99.2196,LAGO DE GUADALUPE,-2,4,Si
39103,5284,9,BVLD MIGUEL ALEMAN ,Cliente,AVANTE/ HECTOR SERAFIN 3 GUERRAS/ TOLUCA,19.3079,-99.554,TOLUCA ,-2,4,Si
39104,5285,9,BLVD MIGUEL ALEMAN ,Cliente,AVANTE/ HILOS Y ELASTICOS ACAPRINT/ EDOMEX,19.3012,-99.5591,TOLUCA,-2,4,Si
39105,5286,9,BLVD. ,Cliente,AVANTE/ INDIGO ACAPRINT/ EDOMEX,19.3012,-99.5591,TOLUCA ,-2,4,Si
39106,5287,9,ESCAPE,Cliente,AVANTE/ INDUSTRIAS PROTRIM/ EDOMEX,19.4708,-99.2209,NAUCALPAN,-2,4,Si
39107,5288,9,PRIVADA 16 SEP,Cliente,AVANTE/ INOVA/ EDOMEX,19.4643,-99.2153,NAUCALPAN ,-2,4,Si
39108,5289,9,ORIENTE,Cliente,AVANTE/ INSUMOS EN GENERAL/ CDMX,19.4021,-99.077,AGRICOLA ORIENTAL,-2,4,Si
39109,5290,9,DE LOS GRANJEROS,Cliente,AVANTE/ ARCADIO/ GUANAJUATO,20.2153,-101.1374,CENTRO,-2,4,Si
39110,5291,9,MEXICO- PUEBLA ,Cliente,AVANTE/ ANSERTEX/ CDMX,19.3555,-98.9826,LA PAZ MEXICO ,-2,4,Si
39113,5293,9,ALFREDO CHAVERO ,Cliente,BECKTEL/ CONCEPCION SEGOVIA/ CDMX,19.4172,-99.1376,CENTRO ,-2,4,Si
39114,5294,9,2pTe.,Cliente,"Av 2pTE, CentroPuebla",0,0,puebla,-2,4,No
39116,5295,9,,Cliente,BECKTEL/ REPARTO,0,0,,-2,4,No
39119,5296,9,,Cliente,ITALIKA/ REPARTO,0,0,,-2,4,No
39120,5297,9,PONIENTE,Cliente,ANSA / CELAYA / GUANAJUATO,0,0,CELAYA,-2,4,No
39121,5298,9,OAXACA ITSMO,Cliente,EXPEDITORS/ MEZCALERA/ OAXACA,17.0167,-96.5651,Macuilxochitl de Artigas de Carranza,-2,4,No
39128,5299,9,,Cliente,GALDISA/ ORIGEN NUEVO LAREDO,0,0,,-2,4,No
39143,5301,9,,Cliente,FERRERO/ ENTREGA DIRECTA,0,0,,-2,4,No
39144,5302,9,MANZANILLO,Cliente,SAFE LINK/ MANZANILLO,0,0,GEXGLOBAL,-2,4,No
39145,5303,9,MARIO COLIN ,Cliente,SAFELINK/ GEXGLOBAL ZAPOPAN JALISCO,0,0,ZAPOPAN,-2,4,No
39146,5304,9,MEXICO II,Cliente,RYC/ PATIOS FLENSA/ NVO LAREDO,27.5399,-99.6127,NUEVO LAREDO,-2,4,No
39152,5306,9,"Carretera, Km. 63.5 Carretera Guadalajara-LaBarca",Cliente,"LORETO / CEDIS MONTES / LA BARCA, JALISCO",20.3693,-102.9049,GUADALAJARA ,-2,4,No
39153,5307,9,602,Cliente,AEROPUERTO CDMX,19.4298,-99.0805,CDMX,-2,4,No
39154,5308,9,San Diego,Cliente,San Diego,0,0,Querétaro,-2,4,No
39155,5309,9,FERRERO TEPIC/ PUERTO VALLARTA,Cliente,FERRERO  /PUERTO VALLARTA,0,0,TEPIC,-2,4,No
39156,5310,9,FERRERO CIUDAD GUZMAN,Cliente,FERRERO /CIUDAD GUZMAN,0,0,1,-2,4,Si
39157,5311,9,FERRERO GUADALAJARA,Planta,Planta-FERRERO LEON-FERRERO /PLANTA GUADALAJARA,0,0,1,-2,4,No
39158,5312,9,ACUEDUCTO,Cliente,BRIMATEX HUIPULCO,0,0,San Lorenzo Huipuilco,-2,4,No
39159,5313,9,3,Cliente,AVANTE / GAMA TEXTIL / PARQ. IND. TULTITLAN,19.6571,-99.1533,TULTITLAN,-2,4,Si
39160,5314,9,,Cliente,CANOFIL/ REPARTO,0,0,,-2,4,No
39161,5315,9,,Cliente,CONAGRA / ENTREGA DIRECTA,0,0,,-2,4,No
39162,5316,9,Independencia ,Cliente,AVANTE/ TIENDA 2016/ VERACRUZ INDEPENDENCIA,19.1981,-96.1371,Veracruz,-2,4,Si
39163,5317,9,5 de Mayo ,Cliente,AVANTE/ TIENDA 2022/ VERACRUZ 2,19.1948,-96.1366,Veracruz,-2,4,Si
39164,5318,9,Nicolás Bravo ,Cliente,AVANTE/ TIENDA 2165/ VERACRUZ 4,19.193,-96.1382,Veracruz,-2,4,Si
39165,5319,9,1,Cliente,AVANTE/ TIENDA 2036/ CORDOBA,18.8935,-96.9334,Córdoba,-2,4,Si
39166,5320,9,7,Cliente,AVANTE/ TIENDA 2242/ CORDOBA 2,18.8937,-96.9323,Córdoba,-2,4,Si
39167,5321,9,Fco. I. Madero Norte ,Cliente,AVANTE/ TIENDA 2106/ ORIZABA,18.8486,-97.1055,Orizaba,-2,4,Si
39168,5322,9,Escenica Tijuana-Ensenada ,Cliente,RACMAC/ TIJUANA,0,0,Tijuana,-2,4,No
39169,5323,9,Pesqueria,Cliente,RACMAC/ DULCES NOMBRES PESQUERIA NUEVO LEON,0,0,Nuevo Leon,-2,4,No
39170,5324,9,Campesinos ,Cliente,AVANTE/ JOSE VILLAGÓMEZ RUIZ/ URIANGATO,20.1525,-101.183,Uriangato  ,-2,4,Si
39174,5325,9,Calle 1 ,Patio de Línea de Transporte,Patio Central - Zonte1 - PATIO ZONTE,0,0,Tequisistlán.,-2,4,No
39176,5326,9,ANILLO PERIF. LIC MANUEL,Cliente,MABE/ CROSS DOCK/ MERIDA,20.9644,-89.6934,Mérida,-2,4,Si
39178,5327,9,Mexico-Queretaro,Cliente,EXPEDITORS/ BENTON DICKINSON/ CUAUTITLAN,19.6603,-99.2001,Cuautitlan Izcalli,-2,4,No
39179,5328,9,Blvd. Luis Donaldo Colosio,Cliente,EXPEDITORS/ BENTON DICKINSON/ NOGALES,31.3089,-110.9574,Nogales,-2,4,No
39180,5329,9,Madero ,Cliente,AVANTE/ TIENDA OCOTLAN/ JALISCO,20.349,-102.7733,Ocotlán,-2,4,Si
39181,5330,9,NAVE ,Cliente,MABE/ SEDENA/ VILLAHERMOSA,18.0073,-92.9629,VILLAHERMOSA,-2,4,Si
39182,5331,9,COSTERA DEL GOLFO,Cliente,MABE/ WALMART TEYA/ MERIDA,20.9278,-89.5072,MERIDA,-2,4,Si
39183,5332,9,Circunvalación Oblatos,Cliente,AVANTE/ T&B OBLATOS/ GUADALAJARA,20.6871,-103.2963,"Oblatos, Guadalajara",-2,4,Si
39184,5333,9, F.F.C.C. Nacionales ,Cliente,BECKTEL/ EDGE GARMENT/ AZCAPOTZALCO,19.4708,-99.1903,"COL ANGEL ZIMBRON, AZCAPOTZALCO",-2,4,Si
39185,5334,9,CANELA,Cliente,BECKTEL/ ELEVEN TEXTIL/ IZTACALCO,19.4143,-99.1338,COL GRANJAS MEXICO IZTACALCO,-2,4,Si
39186,5335,9,20 DE NOVIEMBRE ,Cliente,BECKTEL/ FASHION GROUP INFINITY/ TLANEPANTLA,19.5214,-99.2305,TLANEPANTLA,-2,4,Si
39187,5336,9,ESCAPE,Cliente,BECKTEL/ INDUSTRIAS PROTRIM/ NAUCALPAN,19.4708,-99.2212,COL. ALCE BLANCO NAUCALPAN EDO.MEX,-2,4,Si
39188,5337,9,AÑIL,Cliente,BECKTEL/ KROLINA INERNACIONAL/ IZTACALCO,19.405,-99.1023,IZTACALCO,-2,4,Si
39189,5338,9,PRESA TEPUXTEPEC ,Cliente,BECKTEL/ SWEET GIRL/ CDMX,19.4456,-99.2153,COL. LOMA HERMOSA,-2,4,Si
39190,5339,9,Lucas alamán ,Cliente,BECKTEL/ MABA SPORT/ CDMX,19.4207,-99.1366,COL OBRERA,-2,4,Si
39191,5340,9,BOLIVAR,Cliente,BECKTEL/ MADE IN PARADISE/ CDMX,19.4191,-99.1404,COL.OBRERA,-2,4,Si
39192,5341,9,2,Cliente,BECKTEL/ MULTIROPA KS/ NAUCALPAN,19.4696,-99.2182,COL ALCE BLANCO,-2,4,Si
39193,5342,9,PLUTARCO ELIAS CALLES  ,Cliente,BECKTEL/ RAGS/  IZTACALCO,19.3986,-99.1094,COL. GRANJAS MEXICO  DEL IZTACALCO,-2,4,Si
39194,5343,9,Melchor Ocampo ,Cliente,AVANTE/ TEPEJI DEL RIO SUCURSAL/ HIDALGO,19.9069,-99.3403,"Tepeji del Rio de Ocampo, Hgo.",-2,4,Si
39195,5344,9,2,Cliente,BECKTEL/ TOM MOT/ NAUCALPAN,19.4706,-99.2175,COL INDUSTRIAL ALCE BLANCO NAUCALPAN,-2,4,Si
39196,5345,9,GUIZAR Y VALENCIA,Cliente,BECKTEL/ ARLIN SPORT/ NAUCALPAN,19.4672,-99.2316,COL. SAN ANDRES ATOTO ,-2,4,Si
39197,5346,9,TRANSPORTISTAS,Cliente,BECKTEL/ TRANSPORTES DUMA/ IZTAPALAPA,19.3749,-99.0405,COL.ABVARO OBREGON  iZTAPALAPA,-2,4,Si
39198,5347,9,20 DE NOVIEMBRE,Cliente,BECKTEL/ TRANSPORTES EXPRESSO TEZIUTLAN/ CDMX,19.4068,-99.114,COL. MAGDALENA MICHUCA. DEL. V. CARRANZA,-2,4,Si
39199,5348,9,"CALZ.MEXICO, TACUBA",Cliente,BECKTEL/ TRANSPORTES  PERLI EXPRESS/ CDMX,19.4599,-99.1924,CALZADA TACUBA COL HUICHAPAN,-2,4,Si
39200,5349,9,MONSERRAT,Cliente,BECKTEL/ UNIFORMES Y EQUIPO INDUSTRIAL/EDOMEX,19.5148,-99.2139,COL.BELLA VISTA TLANEPANTLA,-2,4,Si
39201,5350,9,ABEDULES,Cliente,BECKTEL/ ZAFIRO CASUAL/ CDMX,19.4598,-99.1492,COL STA MARIA INSURGENTES  DEL CUAHUTEMO,-2,4,Si
39206,5352,9,HIDALGO,Cliente,CONAGRA /FARMACIAS GDL. HIDALGO,0,0,HIDALGO,-2,4,No
39207,5353,9,: 30 ORIENTE,Cliente,AVANTE/ CORPORATIVO RAYONERA/ PUEBLA,19.0746,-98.301,BARRIO DE SANTIAGO MIXQUITLA  CHOLULA,-2,4,Si
39208,5354,9,PRIVADA DE ALLENDE,Cliente,AVANTE/ TRANSPORTES LIM/ EDOMEX,19.3163,-99.5695,SAN PEDRO TOTOLTEPEC TOLUCA,-2,4,Si
39212,5355,9,MERCURIO,Cliente,MABE/ PATIOS MYM LOPEZ/ CDMX,19.513,-99.156,NUEVA INDUSTRIAL VALLEJO,-2,4,Si
39215,5357,9,Av. Pirules ,Cliente,PINSA/ FRIALSA SAN MARTIN OBISPO/ EDOMEX,19.6018,-99.2103,Cuautitlán Izcalli,-2,4,Si
39216,5358,9,Supercarretera Chihuahua-Delicias,Estacion de Servicio-Parador,G500-ESTACION DE SERVICIO CHIHUAHUA-PEMEX 4136,28.5834,-105.9601,CHIHUAHUA,-2,4,Si
39217,5359,9,Periférico Raúl López Sánchez,Estacion de Servicio-Parador,G500-ESTACION SIMSA TORREON-PEMEX 4074,25.5776,-103.3918,Torreón,-2,4,Si
39218,5360,9,Encino,Cliente,FERRERO/ PATIOS TAO/ TLALNEPANTLA,19.5495,-99.1821,Tlalnepantla,-2,4,Si
39219,5361,9,Chihuahua,Cliente,FERRERO/ BASE 1 GARZA LEAL/ CIUDAD LERDO DGO.,25.5445,-103.531,Ciudad Lerdo,-2,4,Si
39220,5362,9,Encino,Cliente,FERRERO/ PATIOS TAO/ TABLA HONDA EDO MEX.,19.5496,-99.1822,Tlalnepantla,-2,4,Si
39221,5363,9,AV 20 DE NOVIEMBRE,Cliente,FERRERO/ PATIOS MALFAVON/ CUAUTITLAN IZC.,19.7001,-99.1894,Cuautitlán Izcalli,-2,4,Si
39222,5364,9,Canal Requena,Cliente,FERRERO/ BASE 2 GARZA LEAL/ TULA HGO.,20.0557,-99.3033,El Llano,-2,4,Si
39223,5365,9,Antigua Carr Mex-Qro,Cliente,FERRERO/ PATIOS GTM/ TEPEJI HGO.,19.8945,-99.3388,Tepeji de Ocampo,-2,4,Si
39224,5366,9,CARR. TULA - TEPEJI,Cliente,FERRERO/ PATIOS GTM ALTERNOS/ TEPEJI HGO.,19.9357,-99.339,TEPEJI,-2,4,Si
39225,5367,9,Antigua Carr Mex-Qro,Cliente,FERRERO/ PATIOS GTM ALTER. MEX - QRO/ TEPEJI,19.8941,-99.3387,Tepeji de Ocampo,-2,4,Si
39226,5368,9,Jalisco,Cliente,FERRERO/ PATIOS TAO/ GUADALAJARA,20.609,-103.4281,GUADALAJARA,-2,4,Si
39227,5369,9,Lagos de Moreno - Zapotlanejo,Caseta de cobro,Caseta de cobro-JALOSTOTITLAN-,21.1177,-102.458,JALOSTITLAN,-2,4,Si
39228,5370,9,Guadalajara - Morelia,Estacion de Servicio-Parador,BP GAS-GASOLINERIA BP ZAPOTLANEJO-,0,0,ZAPOTLANEJO,-2,4,Si
39229,5371,9,Castilla,Estacion de Servicio-Parador,G500-SERVICIO APOLO 4144 TEPIC NAYARIT-PEMEX 4144 ,21.4663,-104.879,Tepic,-2,4,Si
39230,5372,9,SANTA ROSA APODACA,Cliente,FERRERO/ PATIOS TAO/ STA ROSA APODACA,25.8293,-100.2349,Apodaca,-2,4,Si
39231,5373,9,CARRETERA LAREDO,Cliente,FERRERO/ PATIOS TAO/ STA ROSA 2 APODACA,25.8319,-100.2485,Apodaca,-2,4,Si
39232,5374,9,José Alvarado,Cliente,FERRERO/ PATIOS TAO REVOLUCION MATRIZ/ MTY,25.6596,-100.2849,Monterrey,-2,4,Si
39233,5375,9,Héctor Caballero,Cliente,FERRERO/ PATIOS TH ESPECIAL/ APODACA,25.7354,-100.1972,Apodaca,-2,4,Si
39234,5376,9,Carretera Monterrey-Nuevo Laredo,Estacion de Servicio-Parador,G500-ORSAN AEROPUERTO 40-20 MONTERREY-ORSAN MOBIL,25.8676,-100.231,AEROPUERTO,-2,4,Si
39235,5377,9,Carretera Matehuala-Saltillo,Estacion de Servicio-Parador,G500-PARADOR SAN PEDRO SALINAS NUEVO LEON-PEMEX 7537,24.4955,-100.2955,Refugio de los Ibarra,-2,4,Si
39236,5378,9,Carretera Matehuala-San Luis Potosi,Estacion de Servicio-Parador,G500-PARADOR EL SOL SANTA CRUZ SAN LUIS POTOSI-PEMEX 5058,23.2113,-100.5379,Sarabia,-2,4,Si
39237,5379,9,Carretera Matehuala-Saltillo,Estacion de Servicio-Parador,G500-LOS POCITOS SAN LUIS POTOSI-PEMEX 9599 ,23.7477,-100.5921,Lagunillas,-2,4,Si
39238,5380,9,Carretera San Luis Potosi-Zacatecas,Estacion de Servicio-Parador,G500-GASOLINERA EL PEÑON SALINAS SLP-PEMEX 2267 ,22.6039,-101.7075,Salinas de Hidalgo,-2,4,Si
39239,5381,9,Libramiento Mazatlan,Estacion de Servicio-Parador,G500-ESTACION DE SERVICIO 12087 VILLA UNION SIN-PEMEX 12087 ,23.197,-106.1946,Villa Union,-2,4,Si
39240,5382,9,MEX 15,Estacion de Servicio-Parador,G500-PEMEX 5432 MAZATLAN SINALOA-PEMEX 5432,23.2318,-106.3887,Mazatlán,-2,4,Si
39241,5383,9,Lateral 18,Estacion de Servicio-Parador,G500-LA PILARICA MOCHIS SINALOA-PEMEX 7407,25.8025,-108.9409,Los Mochis,-2,4,Si
39242,5384,9,Santa Ana-Altar,Estacion de Servicio-Parador,G500-GASOLINERA SANTA ANA SONORA-PEMEX 6922 ,30.5563,-111.14,Santa Ana,-2,4,Si
39243,5385,9,PERIFERICO SUR ,Estacion de Servicio-Parador,G500-PENSION PERISUR HERMOSILLO-PEMEX 3461,29.0329,-110.945,Hermosillo,-2,4,Si
39244,5386,9,Boulevard Francisco Eusebio Kino,Estacion de Servicio-Parador,G500-SONOYTA SONORA-PEMEX 1821 ,31.8638,-112.8461,Sonoyta,-2,4,Si
39245,5387,9,Carretera Coatzacoalcos - Villahermosa,Estacion de Servicio-Parador,G500-ESTACION DE SERVICIO 7127 CD CARDENAS TABASCO-PEMEX 7127 ,17.9979,-93.3964,Cárdenas,-2,4,Si
39246,5388,9,CARDENAS - VILLAHERMOSA,Estacion de Servicio-Parador,G500-VILLAHERMOSA TABASCO-PEMEX 9160 ,17.9824,-93.0125,TABASCO,-2,4,Si
39247,5389,9,Monterrey,Cliente,FERRERO/ PATIO TAO/ NUEVO LAREDO,27.426,-99.5462,Nuevo Laredo,-2,4,Si
39248,5390,9,Córdoba - Veracruz,Caseta de cobro,Caseta de cobro-CUITLAHUAC VERACRUZ-,18.8379,-96.7375,El Maguey,-2,4,Si
39249,5391,9,PARADOR SAN PEDRO ,Cliente,FERRERO/ PARADOR SAN PEDRO/ QUERETARO,20.3599,-99.9673,San Juan del Río,-2,4,Si
39250,5392,9,FRANCISCO I MADERO OTE,Cliente,FERRERO/ ECODELI/ MORELIA,19.7324,-101.1297,MORELIA ,-2,4,No
39251,5394,9,Del Ferrocarril ,Cliente,AVANTE/ PLAYERAS KALUS/ TLAXCALA,19.199,-98.2165,Santa Catarina Ayometla,-2,4,Si
39252,5395,9,Cancun - Chetumal,Cliente,AT&T/ CEDIS ELEKTRA/ CANCUN,21.0428,-86.8519,Cancún,-2,4,Si
39253,5396,9,DE LA AGRICULTURA ,Cliente,AT&T/ CEDIS COPPEL/ LOS MOCHIS,25.7953,-108.97,LOS MOCHIS ,-2,4,Si
39254,5397,9,MEXIQUENSE ,Cliente,AT&T/ CEDIS COPPEL/ TECAMAC,19.6367,-99.049,"TECAMAC, OJO DE AGUA",-2,4,Si
39255,5398,9,Calz. Vallejo,Cliente,AT&T/ BODEGA COPPEL/ AZCAPOTZALCO,19.4896,-99.1617,Azcapotzalco,-2,4,Si
39256,5399,9,CARR EL SALTO ,Cliente,AT&T/ CEDIS WALMART/ GUADALAJARA,20.4909,-103.2714,TLAJOMULCO DE ZUÑIGA ,-2,4,Si
39257,5400,9,Puebla Sur,Cliente,AT&T/ CEDIS COPPEL/ IXTAPALUCA,19.2924,-98.8842,Ixtapaluca,-2,4,Si
39258,5401,9,La Llave,Cliente,AT&T/ CEDIS COPPEL/ ACUEDUCTO,20.575,-103.3396,San Pedro Tlaquepaque,-2,4,Si
39259,5402,9,Santa Rosa-Salinas Victoria,Cliente,AT&T/ CEDIS SORIANA/ MONTERREY,25.899,-100.2587,Salinas Victoria,-2,4,Si
39260,5403,9, Pino Suarez,Cliente,AT&T/ CEDIS COPPEL/ IZCALLI,19.6811,-99.1991,Cuautitlán Izcalli,-2,4,Si
39261,5404,9,Dr. R. Michel,Cliente,AT&T/ CEDIS COPPEL/ GUADALAJARA,20.6486,-103.3408,Guadalajara,-2,4,Si
39262,5405,9,2 de noviembre,Cliente,AT&T/ CEDIS ELEKTRA/ TEPOZOTLAN,19.7388,-99.1998,Tepotzotlán,-2,4,Si
39263,5406,9,Anillo Perif. Sur Manuel Gómez Morín,Cliente,AT&T/ CEDIS ELEKTRA/ GUADALAJARA,20.6093,-103.4079,San Pedro Tlaquepaque,-2,4,Si
39264,5407,9,Oxígeno,Cliente,AT&T/ CEDIS ELEKTRA/ VILLAHERMOSA,18.039,-92.9042,Villahermosa,-2,4,Si
